text,label
kebiasaan banget suka ngabarin dadakan,3
aaaa semangat harinya juga kak azutt,2
ayo mam dlu ntar reonnya marah &gt;:(,1
"namun, waktu kamu kembali untuk mengikuti gp99 ada perasaan senang, sedih, khawatir. karena jauh dari rumah, karena adanya rasisme, karena situasi cn kr. namun disana kamu bisa kembali membuktikan kemampuanmu.",4
"ahay bocah tengil tolol, cuma pintar foya2 ngabisin hasil warisan. mumpung masih banyak warisan, terusin aja halunya.",0
"brother of the year, dahh jgn sedih lg yaa",4
"eh bukan deng wkwkw kaget bgt, anjir mana rompi osisnya mirip + belakang gedungnya mirip. pas liat badgenya bukan sekolah gw",1
"semangaatt kak! buat ga dengerin kata orang susah banget emang, tapi saya berdoa semoga kakak punya support syatem yg baik. tetap semangat ya kak, semoga lekas sembuh, gbu",2
"mak yng darah tinggi andin makk, knp mamak yng marah marah, lanjutkan makk",0
suka banget self pampering nih kak kayaknya?,3
"makin sering denger discography cix, makin ngerasa kayak ""aduh, gue suka banget cix..""",3
sedih banget denger kabar kalo denise udah keluar dari secret number,5
ko sedih banget diisi ciba biar ga kosong,5
"tiba-tiba keinget, dulu pas ospek ada senior yang baik banget sama aku, sampe diajak ngobrol pake bahasanya dia, aku gak ngerti dong, ternyata dia pikir sekolah asalku dari provinsi dia padahal beda haha tapiya tetep baik sih, cuma dia agak malu aja tiap ketemu",2
ya terus kenapa? ga suka? iri? dengki? ribet banget yak ada orang asing bikin konten karena lagi pramusim di indo terus dikomenin nyari engagement? terus harus ngapain? ga posting kegiatan pramusim mereka? manusia ribet anjir.,0
"aku menemukan kentang goreng yang sangat enak aku akan memberitahu kalian nanti tunggu saja tidak sekarang, karena apa saja bisa dijadikan konten aku akan melakukan apapun dengan diriku sendiri jadi ini memakan waktu yang lama ^_^",2
"rasa macam terlalu bodoh untuk law ni, nk ambil course lain lagi la bodo keje grab je la",0
but again aku ga registrasi beneran cuma stop di situ aja soalnya takut kualat kan udh dibilangin yg gap registrasinya tgl 14 hehe dah gitu aja,1
"ramalan zodiak sabtu 05 februari 2022, emosi positif - laman riau",4
hidup di negara isinya kenthu doang bangsat,0
mampir yuk yang lagi nyari bacaan angst. dijamin nangis karena sedih banget,5
kalo boong aku mau marah pokoknya :(,0
"seperti biasa ya, pagi2 mules",4
"kita tengah bersiap dia call, memang kena marah la duit pun takde, hutang apa pun tak tahu la",0
"aku langsung gagal fokus pas liat swatch nya di bibir kamu so, i want to try it too. warnanya aku suka banget. ikutt yukk",3
sedih bggt,5
"serpihan apa? si anis beruntung mewarisi hasil kerja jokowi ahok jarot, dia tinggal cengar cengir gunting pita kayak badut goblok . mrt sudah jadi, busway sudah pakai bis eropa,kampung pulo sudah normal, kalijodo udah rata, coba sebut 1 aja pembangunan si anis yg berguna..?",0
"sayang nya gue kalo bucin ya mau secakep apapun cowo lain tetep liatnya elo hahah sedih bgt jd cewe ye, knp bucin tolol semua",5
"rajin kerja ngga, kalo punya semangat kerja yg tinggi mah gapapa :(",5
"semangat bitt!! good luck, semoga semua urusannya dilancarkan ya, aamiin",2
"gmnasi rasanya temen kelasnya di acak? tbh, biasa aja sebenernya soalnya pas smp jga gini, cuman lebih ga semangat kek hari hari biasanya aja, lebih banyak ngeluh sendiri, pendem semuanya sendiri, bingung jga sih kadang tbtb ngerasa sedih, bawaannya pen nangis",5
"iyaa ,, sebagai lulusan fh malunya luar biasa dan sangat tidak tau diri, menyedihkn",0
semangat pagii..,2
"wkwkwk biarkan saja, yg penting dia bisa bahagia",2
seronok plus takut ada jugak. nk tengok sejauh mana kebolehan diri. bismillah..,1
1-10!! marah aku,0
"alhamdulillah kabar baik jugaa, udh srpan belum niee ??",2
"komenannya ga jauh dari kata 'normal', sakit hati gua bacanya.",5
aww biasa ajh .g,4
what a shame bro santai santai ye jangan marah marah jangan cari pulakaku sayang hg,4
"masio jengkel maksimal. tapi tetep. ada ditengah-tengah. ada 2 kaki yg terus berusaha di seimbangkan. you did well sis, keep goin, cuma, lebih objektif dan bijak aja. jangan mau dibodohi 1 pihak. ini hidupmu, kamu berhak bahagia. jangan ga bahagia demi bikin orang lain bahagia.",0
"morning cantik, kebetulan nih kala pakai fc taehyung dan side fc nya jungkook jadi pas buat kamu wkwkw avail buat hari ini bisa kok tipikal aku itu suka banget bawel sama pacar terus juga kadang suka cerita hal random gitu dari mulai sambang sampe merauke wkwk bahasanya",2
"lagi nulis surat (karna dia ulang tahun) buat temen yg temenan udh dari kelas 1 smp. sedih banget huhuut_t ga nyangka temenan dari msh bego sampe sekarang bego juga sih, mksdnya udah lama gitu, dari yg gatau apa apa sampe yg skrg kita udh harus nentuin buat masa depan..",5
"ya walaupun kadang gue kalo kesel suka kelewat batas. tp skrg gue lg berusaha banget biar ga negatif"" amat jadi orang minimal sopan lah",4
"biasanya yg pink sekarang yg ungu, ternyata ga suka wanginya plis ini kaya bau orang yg aku ga suka banget, sialan ternyata dia pake ini",0
"rindumu sajak sentuhan. kalimatku pernah pucat pula. sama halnya dengan keriput lengan ibunda; mengelus hangat, sepi kulitku.",5
"ono loro sik luar biasa wekyu koe berlinang air mata, terus ngucapne selamat tinggal selamanya.",4
biarin marah banget aing kali ini,0
rumah sepi nihh,5
suka tapi ga ampe over juga,3
tetap jadi org yg bahagia sebab setan itu datang dari perasaan tertekan dan sedih nice quotes bu guru untuk mamih satu lagi mih. tetap lah trsenyum mskpn di anggap gemblung.sebab senyum adlh sbgian dr ibadah dan hal yg paling dibenci org2 yg tdk suka dgn mu,4
mantaf. pg jg semangat,2
"yang lebih sedihnya di tempat kejadian gaada yg nolong abang gw njing, dia nelpon ke bunda, pada nolong perempuan kontol bangsat tu, secantik apa dia, dia yg ditolong duluan, abang gw kakeknya robek aja gk ditolong",0
nempel banget kalian .. padahal ngobrol tinggal ngobrol kenapa harus bisik2 segala kan q suka jadinya,3
"kebawa mimpinya aku sedih sm cewenya, aku pen liat dia bahagia",5
"tau ga si rasanya kecewa sama diri sendiri?? kaya yg ""oh gua gagal lagi"".",5
takut mau nge up nyaa,1
suka banget ngetease jay. sadar diri wooyy !!!,0
mau banget punya rumah design terbuka gini.. tapi kalo berpikir di bogor yang suka hujan tiba tiba angin puting beliung dkk kudu di alter supaya bisa tetep tertutup,3
"sederhana saja kami sadar bagi rakyat biasa, ""yang berjuang kalah dengan yang beruang""",4
"suka gak abis pikir klo orang punya pikiran selingkuh/main belakang kek heh anjg pacar lu mati""an jaga lu, ngurus hidup lu yg gak seberapa bagus, ngerawat lu, tpi masih mikir buat selingkuh?? sumpah sampah banget",0
padahal tinggal bilang maaf aja udah cukup bikin gua buat biasa lagi kok :(,5
alhamdulillah jimin udh sembuh. bru bngun tidur udh disambut kabar bahagia tuh seneng bgt. sehat selalu ya ganteng ku,2
"sueer deh kgn tu gk enak .. enak tu di kangenin, di perhatiin, di manjain, di bahagiain.. sedih kesepian menunggu doi",5
laki2 kl yg ga biasa nyanyi itu mmg selalu ngeduluin atau ga pas nada kek paksuku,4
"sorot matanya tidak bersinar seperti yang dulu , ini terlihat sedih ya",5
"nggih mas, aku bingung aja, takut salah beli obat",1
"saya avail hari, besok sampai tanggal 11. saya bukan hantu jadi tak suka ghosting, malah suka nyariin takut kamu hilang. vibes saya banyak yang bilang om-om dari segi dewasa dan jokesnya juga, ditambah selera humor saya rendah jadi ya lucu terus, sayanya.",4
udah semua nder dan aku suka semuanyatp ngga tau knp yg bebas laktosa lebih enak dri pda yg full cream,4
"dan pada akhirnya lu menjadi bingung sama perasaan lu, sama pola pikir lu, terlalu takut untuk maju. termenung dalam diam, overthinking tiap malam, masuk dunia virtual dan menjadi nyaman, aman, tentram. gak mau keluar, mau tetap di sana bersama orang-orang yg bisa ngertiin lu.",5
"kalo ampe kejadian, gue bikin lu malu seumur idup si liatin ae",1
"nontoon, suka bangt tapi eps sedikit banget trus ji tae kenapa mati",3
"revisi proposal dikira 30k/revisi, tapi perintahnya nambahin penjelasan 2 variabel lain + hasil penelitian dari tiap variabel :), ngilang berhari2, dateng2 nuduh nipu. padahal cust yg lain suka aku kasih bonus page atau pengurangan harga",5
"anjir anjir anjir sumpah ma, pak, hamba takut banget kalo disuruh nungguin adek sendirian. takut dia bangun terus cekek hamba",1
mau nangis .. yedam sunu i did it bener2 ga nyangka sama sekali dapet hasil segini karena memang uas kemarin hopeless bgt takut ga sesuai harapan dan bikin orangtua kecewa,5
kalo suka yang tema kerajaan harus banget baca arus balik sama arok dedes sih,4
gw bukan paling mulia tp gw manusia normal yg jijik liat kaum homo. lagipula di agama di larang tolol. masih aja lu ngeyel. kl lu masih blm benar jgn bgt kata2 lu. kaya lu uda benar aja homo.,0
"oh kalo kfc iya masih ada rasanya, tapi kalo ayam biasa kan.. beda gak sih",4
kok sepi yakk tl gw,4
emang gublug sih org2 yg suka banget masang lampu2 led begini dibelakang mobil. dia ga tau apa bs bahayain mobil belakang nya kalo malam apalg di tol. biasa bawa angkot kali ?,0
"mamaku mudanya emang cantik (beda jauh sama aku) tapi ga punya pacar, banyaknya kakak gemes alias emang anaknya friendly no love love club banget, jadi emang suka ga ngewaro cowok buat cinta-cintaan, meanwhile aku gak ada yang naksir dan sibuk sama cinta""an cowok kpop",3
pagi pagi dapet kabar baik huhu nangis banget makasih ya allah,2
bahagianya ketemu pacarkuuu,2
sempol ayam siapa nih yang suka makan sempol cara buatnya mudah banget ig by hidayahnrs mandalika / solaria / tidur / sarapan,3
"kalo posisinya kayak sender, gua biasa aja sih. soalnya dia juga udah jelasin kan baru liat linenya. kan gak semua orang udah tau line lu nder. dia juga bilang sorry, jadi buat gua ntuh biasa aja sih.",4
"si anak tunggal yg apa2 semua keinginannya harus diturutin dan terpenuhi, klo gak diturutin dan terpenuhi auto marah dan nggondok = aku.",4
"terkadang, bukan karena dusta, kamu membenci seseorang, tapi karena sedih menerima kenyataan bahwa dia tak bisa lagi kamu percaya",4
"hwaah jadi malu dibilang wendy og. tetap bersyukur :d makasih banyak, kiel",2
rata² 84 milih unpad keperawatan cih wkwk terlalu nekat abis klo milih jurusan yg sepi peminat takut salah jurusan.. gpp la cb aja msh ada pmdp poltekkes semoga sy lolos pmdp poltekkes kep bogor / keb bogor aamin,4
aamiin yaa rabbal'aalamiin semangat,2
anjinglah brengsek bangsat,0
"hi , gatau ya pagi-pagi gini ada yg mau baca keluhanku (masih pagi udh ngeluh ya). jujur aja aku capek banget 5 hari terakhir, rumah kacau banget gr2 mama aku tiba2 marah dan ngambek ga jelas ke aku sm papa. dia ga mau masak di rumah, pisah kamar, dll. (cont..)",5
semangat noona!,2
begitu bangun dapet kabar baik dari jimin,2
"masih pagi, udah marah marah aja",0
"lebih baik perjuangin orang yang bener2 sayang, tulus sama kita, dari pada perjuangin orang yang kita suka yang belum bener2 sayang sm kita.",3
"cukup unsurnya? semoga saja rakyat mengambil pelajaran kedepannya bisa lebih cerdas memilih wakila""nya yg menjunjung tinggi etika dan moral, aamiin",4
waduh takut takut,1
"semangat nder, kalau mau cerita silahkan",4
takut bgt lagi pilek,1
upcoming stream tes stream bikin itasha sambil ngobrol santai~ via,4
pemesanan dgn sistem delivery disarankan dilakukan maks. 1 hari sebelum waktu pengiriman mengingat banyaknya permintaan pesan antar.,4
"aslii suka banget dulu pas masih sd-smp naik becaknya kakek trus penumpangnya aku ama nenek mau kepasar, atau ga kita muter alun2, astaga kangen",3
"orang indonesia ga ada takutnya kali cuman gw rasa mereka takut dengan agama baru yg dipaksakan percaya yaitu c19 rokok aja ada label orang sakit tulisan membunuh tetep aja dikonsumsi terus kecelakaan terbanyak adalah motor, usernya makin banyak ada bom aja deketin/kontenin",1
my! hari ini seneng banget huhu. dapet kabar baik dari jimin say alhamdulillah buat muslim armys terus nanti stay alive mau rilis jangan lupa kita punya goals juga ya. harus semangat pokonyaa,2
sedih bgt gk sii,5
"aku tidak menangis karena sedih, ini hanya karena angin yang membuat mataku berair “ i miss u",5
hanya orang biasa dengan mimpi yang biasa aja.,4
"kucing kota, panik dia dikejer",1
siap! semangat jugaa,2
"udah resign dri tempat kerja tapi kok masih degdegan ya, takut kalo ketemu mantan bos di jalan :'(( kenapaa??",1
lagi seneng soalnya dapet kabar baik i vote for at the 2022,2
"wkskwkw aku juga pernahh jadinya sampe gabisa buat buka galeri ya allah cape banget ya hp penuh tuh, wkskwk semangat anya bersih bersihnya wkwkw hapus apk yang udah ga dipake aja",2
"lagi males bales pesan wa, mau deact tp komunikasi cuma disitu. jangan smpai tangan gatel buka wa kalau ga urgent deh beneran muales",4
aku kok merasa ada difase maj up apapun malu ya sekarang :((,5
"renjana beuhh bagus banget!! sempet baca sampe tamat di wattpad sblm naik cetak. biasa nya ga begitu suka baca novel tentang reinkarnasi soalnya bahasanya biasanya berat, tapi disini bahasa nya mudah dimengerti",2
"halo bpk/ibu, mohon maaf atas ketidaknyaman yg dialami. utk perihal tsb dapat dilakukan pasa menu ""pesan"" ya. bpk/ibu dpt juga melakukan tracking melalui link yang dikirim ke nomor ponsel melalui whatsapp atau smsnya",4
"enggak, suka oleng sana sini tetep aja balik lagi ke mas ganteng peletnya kuat banget",3
"tapi sedih sama captionnya, love my tannie",5
jadikanlah dirimu alasan orang lain tersenyum bahagia. :),4
"ojo lali , ngemil ceria by",2
kalau ada yang dm ad yang marah ga?,4
fans suka nuntut ini itu tp gatau kerja keras staff dibalik layar. idol2 jype aja selalu berterima kasih loh ke staff mreka dan jyp pdnim tiap dpt penghargaan. jd syukuri hal sekecil apapun. kritik boleh bego jangan.,3
"dulu di sekolah emang banyak banget yang ga suka sama aku sih, ditambah aku juga ga cantik.",5
ws ra emosi tp weruh koe reply hawane pengen ngamok,0
"pengen dirumaah aja ka, lagi sedih kucing aku barusan banget meninggal",5
sedih mart mu takde piala musim ni,5
"kalau yg berkunjung ke suatu daerah itu spt , , dijamin pasti sepi kerumunan, ga ada satu pun masyarakat yg keluar!! kuncinya jgn yg ke daerah, biar mrk aja yg ke daerah.",4
ni sume sbb rakyat bodoh!! pi pilih lagi org yg menyusahkan rakyat tu watpe?? asal melayu isle tu betul la?? hanggok hang!,0
"set komemoratif ulangtahun jubli emas mrsm ke-50 bakal dilancarkan 14 februari ini edisi terhad & eksklusif kehebatan tidak dilahirkan, ianya dicipta kehidupan, suka duka, pengalaman dan cinta pertama bermula di mrsm abadikan kenangan anda pada ulangtahun ke 50 mrsm.",4
"sender, ternyata kamu mutualku aku baru sadar. suka banget sama karyamu nder, aku sering save in hehe",3
"halo v, apa kabar nih",4
"ga makan duit haram kak, makan nasi lebih enak.",4
sedih bahh wkwkw,5
"wlopun bukan bagian fandom, tp tiap ada member boy/girlgrup keluar tuh rasanya ikut sedih:""",5
"paling sedih, waktu ortu udah kehilangan masa jaya wkwkw. dulu bisa kali tiap hari order makanann entah mcd/phd/kfc dll, sekarang kalo mau order nunggu menang giveaway, itu pun ada batasan belinya karna harus hemat. sedih banget sih, tapi ya yang namanya dunia pasti muter",5
jangan deh kalo balikan ntar takut muncul perang dunia lagi,1
"monster hunter mungkin menang telak, ketika berbicara tentang sensasi berburu dan kepuasan meramu (equipment). tapi keberadaan cerita dan tentu saja emotional build-up, membuat god eater punya nilai lebih. simpelnya, bertarung dengan alasan. sembari memahami alasan itu sendiri.",4
pagi pagi dpt kabar baru ini rasanya pengen nangis masih positif thinking sbnernya tp sungguh ku tak bisa,5
"enak nih, pagi2",2
sedih banget :(,5
"ini sepi banget dah, pada kemana ya?",4
"gataunyaa, emang suka dikerasin gitu, bahkan suka dibuat rada lebam gitu. anw akting mereka keren banget sih di sini . ini engga bohong gue jadi kek dibawa ngerasain rasanya jadi dom dan sub gitu, jadi penasaran plus ngeri geli gitu",1
wkwk panik u?,2
lah iya ya pernah agx tolol ak,0
dia panas ada kali 2 hari sampe 39 deg2an bgt bun. ngeri step,1
ngeri juga 5 quote gaib.,1
coba sampai ep 12 banyak bucin tolol wkwk,2
"iya bener, mood bgt pagi ini denger kabar jimin.. perjalanan ke tmpat kerja senyum2 terus sambil denger lagu bangtan, ngasih tau bpk2 di jalan jg gue ramah bgt njir",2
ledik jancuukk tai anjingg setann tolol babi monyett,0
rata2 klo cuma follow ngga ada deh yg pake proof. aku pribadi suka kasih karena biar ga ke kelewat jeda waktu yg 3 menit,4
mu tersingkir di fa cup? jangan bercanda deh kalo ngasih kabar tuh ah,1
maaf ya sy mau ngetik agak ngeri. hukum mati aja pak/bu . semoga ketikan sy tidak salah dan tidak berdampak negatif kpd semua orang. aamiin,1
kalo pusing sama sedih pasti jadi kangen rumah,5
"5 feb, hari ini flight balik jakarta. 12.50. sedih, degdegan, mixed feelings banget ampe deg""an. apalagi tadi dipeluk gitu pas bangun tidur. ck",5
semangat bro,2
itu namanya pembodohan.. kok mau ya kdrt dihalalkan demi menutupi aib pria.. ini ustazah bodoh.. bukannya membela kaum perempuan malah memberikan kesempatan pria besar kepala..,0
gua masih kaget seriusan..,1
semangat akakk,2
suka banget sama outfit-nya,3
agus andrianto menduga berdirinya kerangkeng seluas sekitar 6x6 meter selama 10 tahun itu dibekingi organisasi kemasyarakatan dan pemuda (okp). kita sebut saja pp.,4
ngeri yaampun,1
"capek biasanya denger stand by me suka sedih ke inget dika askara, ini ngakak bgt gegara ini",2
arrgh pagi pagi emosi,0
kecewa dengan semalam harini mulakan dengan 3 pointers,5
suka banget kalo crispy,3
"yang biasanya pendiem banget, kalo tiba-tiba oversharing itu kadang suka ngga kekontrol, terus akhirnya nyesel udah cerita jadinya takutan",1
"si bodoh, minta monthly salary gak ngitung dulu kalo diannual ternyata sama aja sana sama sini pas di approved bingung kelabakan",0
"itu pas workshop school rangers bareng anggota baru, trus pas main game celananya p'nicky robek. gun keliatan kaget gitu, off mah ketawa ngakak",2
butuh ayang biar semangat skripsian,2
assalamualaikum.. semangat pagi. semoga hari ni diberikan rizki yang berlipat ganda. amin.. semoga da rejeki dan kabar baik di hari ni. amin ..,4
anaknya jadiin model aja bund biar bisa balas dendam,0
kita saja yg lalai,4
"1. suami menuntut istri taat? tanpa suami menuntut pun agama sudah mewajibkan 2. suami mengejar nafsunya sendiri, itu jelas salah. namanya hawa nafsu ya harus dikendalikan 3. seolah jika tidak boleh berpoligami, perzinahan ditanggung istri? zinah ya zinah saja dosa suami.",4
"alhamdulillah jiminie udh sembuh, jgn sedih lagi ya mangatss",2
"anjr kesal bgt sm yg suka curi"", semangat ashh smoga lancar jd bisa di td punya si pencuri mana judulny dari yg keren jdi cuman bridge, tree, fragment",0
"galak tapi pas udah tau sifat dia lewat beberapa video, jadi suka banget sama dia aa",3
"menurut penelitian, wanita berusia relatif lebih panjang, karena lebih expresif mengutarakan emosi.",4
"berbisik mengingatkan. tentang sepotong kecewa yang tak kunjung usai. di balut dengan luka yang tak kunjung di obati. luka, luka, luka dan ditutup lagi dengan luka. sedikit terselip rasa bersalah, menolak untuk mengakui.",5
"mimpi qasim 2015- nabi muhammad saw bersabda, ini adalah islam saya dan kerana qasim melakukan segalanya kerana allah & saya berkata demikian, allah akan memberi mereka pahala yg berlipat ganda. ramai muslim di seluruh dunia mendakwa dia adalah imam al-mahdi tetapi dia menolak.",4
klo bener semua takut,1
"banyak orang bahagia hari ini, yang sakit disembuhkan, yang sehat dijaga kesehatannya. yang sedih, semoga cepat bahagia.",4
"pagi ini gk sengaja ketemu bestie yang baru nikah, seperti biasa kalau ketemu suka cerita dari hal yg gk penting sekali pun. sampai dimana! dia gk sengaja bilang kalau gk bahagia, dan gk ada rasa sama lakinya. syok? pasti! jadi intinya, nikah gk cukup hanya dengan kata' ""mampu""",2
"pp! boleh minta kritik dan saran? worth gak ya kalau jadi ready stock? takut malah flop gitu, tia",1
sa gak pernah berhenti geleng liat dokter2 pake tiktot. rawan berbuat bodoh & multitafsir di platform itu. gak semua kita mahir menempatkan diri dan menata ekspektasi orang lain di ranah publik.,4
"gue jg tadi salah nder jawabnya, tpi bomat, who cares? biarin ajaa. lagian lu dah hebat mau dan berani jawab pertanyaan gurunya, jadi gausah malu ya nder",4
"bahagia secukupnya, sedih seperlunya, mencintai sewajarnya, membenci sekedarnya, bersyukur sebanyak-banyaknya.",4
"me time adalah salah satu cara terbaik yang bisa dilakukan di weekend ala aku. kalo aku suka banget weekend sambil nonton drakor sepuasnya pake indihome, kalo weekend versi kamu apa nih bestie?",3
sedih karna mati ditinggal ayang,5
kua mana aja yg sepi biar cepet,4
"pejabat kaget itu budaya kumpulan orang 2 bego bermain drama, prestasi menjilat , korupnya ga kira2.",0
banget sama orang yang kalo di ajak bicara suka ngomong hah,4
ga ngestan sn tapi bias gue dia.. sedih banget asli,5
ada dan pernah mengalami. lebih baik memang diakhiri saja wkwq,4
"4. saling menjaga juga berlaku untuk menjaga pernikahan, ya jelas tentu saja 5. memastikan istri bahagia, bukan cuma nerimo? kurang tepat, memastikan keluarga bahagia, semua pihak bagahia gk cm istri, tp suami, dan anak",4
"disini rian, enak bgt klo buat lanjut tidur",2
pagi2 dah emosi,0
abis vaksin dosis 3 rasanya badan suka gampang banget capek :(,5
hai kak ria aku baru selesai baca reksa arisa dan ceritanya bagus banget kak ria keren banget udah buat cerita sebagus ini makasih banyak kak dan maaf ya aku sebenernya bingung mau ngetik nya takut ada salah kata semoga kak ria bahagia dan sehat sehat terus ya kak ria,2
aku dulu tertarik banget sama benda-benda dilangit. kalau ada pelajaran ipa tentang tata surya pasti selalu semangat. sampai nggak rela kalau jam pelajarannya habis. t __ t oh iya dulu juga aku mau jadi mermaid simply karna aku suka air..,3
ngeri,1
"lagi suka banget lagunya tbz summer time, judulnya aja dah summer tuh oh sama ini luizy - baby ride",3
"tak suka aku takpe, aku boleh blah. aku harap aku dah penuhi pertolongan yang kau minta dengan baik. terima kasih.",3
agak takut tapi gapapa.,1
"wkwk sama, aku juga keliling liyue dulu ternyata nyaru kaya npc biasa. tar besok di wanwen book store, met ngobrol sm abah",4
"ah denise nyanyi yeposo gue jadi double sedih. sedih karena denise, sedih karena jae. hdh",5
"tp gaperlu pura2 excited soalnya anak kecil gampang ngeh kalo kita pura2 apalagi kalo berlebihan. jd kalo ga bener2 tertarik bs cukup nanya2 aja ttg kesukaan mereka itu, mereka jg suka sih ditanya tanya gt",4
"gada hantu2nya, seremnya karna psikopat yg ada disekitar yg bs ngebunuh kapan aja. saya baru nyampe eps 4 tapi, lebih ngeri dr pd hantu2 vibesnya.",1
"6. mata berkunang2, kalau main hp makin stress dan panik dibuatnya (paling kerasa pas siang hari) 7. perasaan ku akan timbul gak enak kalau berada didalam kamar yg berkedap, tapi kalau diluar ruangan yg ada hawa2 anginnya gak ada. justru oke banget. sudah jalan 8 hari.",4
"dalam hubungan pasti ada tipe wanita yang selalu menanyakan pertanyaan yang sama kepada pasangannya. entah itu ""kamu cinta aku gak?"" atau ""aku cantik gak?"" terus yang lebih ekstrim lagi ""aku gendutan ya?"". aku pribadi lebih suka dibilang cantik, suasana hati langsung goodmood.",3
"ya kali ngejar ngejar cinta, ngejar tahajjud aja kadang suka telat",3
* mungkin hidup gue bakal bahagia kalo gue berasa orang yang menyayangi gue :'(,5
"pake apa yg membuatmu nyaman nder mau platform bimbel yg mana, sesuaikan kebutuhan. jangan hanya ngikut tmen suka yang mana, nggak harus sama kek tmen gak apa ko nder..",4
"banyak kok film barat yang romance, tapi ak suka banget sama film pride & prejudice",3
"mm”makasih i take your appreciation. kamu gemes banget anyway, i'm ellie. , let's go? kamu suka siapa di enhypen?",3
wowkowkwowkwowow bjimsroott 2 aja ngery ap kabar gw 9 takut nih wkkwk,1
"kamu yang tolol + kayak tytyd. ngejawab tapi ga rinci, pakar apaan kek gitu, iq 69. emang saya ngomong klo saya ateis? saya kan nebak skrip kamu, pasti kamu bakal ngatain saya bukan ateis gegaran ga follow akun ateis. dan benar tebakan saya",0
"ahaha!! tentu saja aku sangat rajin dalam berkebun, karena sudah biasa.",4
langsung swab pcr ya nder. gausah takut. nanti obatnya gratis ko dari pemerintah. nothing to worries biar ga nyebarin ke yang lain juga kalau udah ketahuan,4
"dulu ketika masih smp suka banget sama lagu ini, karena juga relate ya",3
"ya do'akan saja mana yg baik, klo saya sbgai masyarakt hnya bsa berdo'a bila ada kecurangan dan tidak adil semoga di hari akhir azab nya diksh sepediha"" nya dan dimasukkin ke neraka jahanam, walaupn kelak dia taubat..aamiin",4
kalau gitu nol kan saja mereka di jabar.,4
la lepa kata sup lagi best kat padang brown,4
bahagia bukan berarti segalanya sempurna. bahagia adalah ketika kamu memutuskan tuk melihat segala sesuatu secara sempurna.,4
"kenapa bisa ada orang terserah terserah sih cape anjg, lo kalau ditanya jawab dong iya atau engga, mau atau engga, yaallah emosi sy",0
kaget liat reply.. fans sultan smua keknya,1
"ronaldo berkata :"" jangan sedih yak, besok abang beliin truck.""",4
"dari film kukira kau rumah misal kalo kalian ada gejala yg diantaranya: mood (suasana hati) berubah drastis/marah"" yg terlalu meledak""/nglempar barang pas emosi/sejenisnya, itu bisa jadi ada tanda"" yg harus di priksakan/konsultasikan sama ahlinya. so, be aware ya",4
enak banget lagu hivi huhu,2
anjrit gue lagi sedih baca ini malah gajadi sedih,5
"love youuu kaputt, sehat dan bahagia selalu yaa",3
malu nya masih terasa,1
semangat nge ga,4
"tak perlu kesempurnaan untuk bisa berbahagia, jika kesederhanaan mampu membuatmu menjadi bahagia",4
yuhuu semangat pagi yaww kak dan happy weekendd ^yn,2
"suka banget kata2, ""kebenaran hanya menurut selera kalian saja.""",3
"mbl mbl murah banget loochh ayo guys join go miracle, suka dr0p jajan murce rd sering open sh4ring merch juga dan sekarang lagi open tabungan buat cb bangtan tabungan mulai 25k aja guys yuk gass join link di rep yaa",4
"akhirnya syuting lagii, semangat ayank",2
duh bukan lagi mah..takut kebakaran,1
"nonton ulang video got step back dance practice di mv-nya, taeyon elegan bgt pindah dr pinggir ke tengah. pas liat seulgi, wah buset pindahnya lari dari pojok kanan ke tengah khawatir kesandung loh",1
gak ileran ituu enak aja,4
"w kalo mimpi ngomongnya pake b ing atau lainnya selain indo pas bangun suka capek banget, kepala pusing. apa banget dah",5
"ngga suka jeruk tapi nggapapa deh, menyiksa banget sariawan",5
"saya sender, ahgase yang kesepian disini. walaupun saya ngikutin karna suka sama lagu lagunya got7, tapi bisa banget nemenin kamu nonton konsernya. saya anaknya mirip yugyeom dikit si, tengil rusuh gak bisa diem. suka jahilin orang yang disayang, it's fine?",3
sedih knp?,4
"jadi inget waktu kakak menikah, ayah juga bilang hal yang sama. dia bilang, ""sebelum ada lelaki lain yang mencintai dia (kakak), ada seseorang yang mencintai dia terlebih dahulu. itu adalah ayah. jika memang istrimu membuatmu kesal, tahan kesabaranmu, jangan pukul dia.",4
siapa pun yg jd presidennya gak akan bisa mensejahterakan semua rakyat indonesia dalam waktu singkat. sebutin saja presiden terdahulu yg bisa kalau ada.,4
di chip enak biyanget,2
"jangan gitu nder, gua juga suka keluar tengah malem terus foto kembang itu, bagus banget soalnya pas liat wkwk",2
malu woiiiiiiiii,1
"dulu tiap ngerasa ga nyaman (sedih, takut, kesel) selalu mencari pengkaburan",5
iya enak!!,2
"aku yakin, aku akan bahagia, jauhh lebih bahagia ketimbang dlu aku bahagia sma kamu., aku pasti bisa dpetin bahagia itu, pasti. pasti.. pasti.",2
"jangan jari shamming nder kasian sedih ntr dia, km gak mau kan dibilang jelek aneh di antara temen""mu",4
wonya dia santai tapi kena ke semua otot. mantap.,2
"sama-sama, dia gak suka pilih-pilih makanan, ya? kayanya nina juga kasih makan yang banyak sampai dia gembul, lucu..",3
niat mau bikin 13112th1)4y tvv1130n tertahan karna lagi bimbang ragu,1
"introvert juga tidak sama dengan pemalu atau takut dengan sosialisasi. introvert sama aja kayak org pada umumnya, sosialisasi itu tidak sulit bagi mereka cuman sosialisasi itu menguras energy.",4
